ID,State,City,Year,Month,Carbon_Emissions(MT)
1957,Nevada,Las Vegas,2022,1,4499
1958,Nevada,Las Vegas,2022,2,9377
1959,Nevada,Las Vegas,2022,3,1889
1960,Nevada,Las Vegas,2022,4,1085
1961,Nevada,Las Vegas,2022,5,2821
1962,Nevada,Las Vegas,2022,6,2953
1963,Nevada,Las Vegas,2022,7,3368
1964,Nevada,Las Vegas,2022,8,8368
1965,Nevada,Las Vegas,2022,9,2268
1966,Nevada,Las Vegas,2022,10,1775
1967,Nevada,Las Vegas,2022,11,5160
1968,Nevada,Las Vegas,2022,12,1111
1969,Nevada,Las Vegas,2023,1,9465
1970,Nevada,Las Vegas,2023,2,8443
1971,Nevada,Las Vegas,2023,3,7133
1972,Nevada,Las Vegas,2023,4,1685
1973,Nevada,Las Vegas,2023,5,5755
1974,Nevada,Las Vegas,2023,6,2218
1975,Nevada,Las Vegas,2023,7,3546
1976,Nevada,Las Vegas,2023,8,7239
1977,Nevada,Las Vegas,2023,9,6623
1978,Nevada,Las Vegas,2023,10,5833
1979,Nevada,Las Vegas,2023,11,4391
1980,Nevada,Las Vegas,2023,12,9453
1981,Nevada,Carson City,2021,1,2168
1982,Nevada,Carson City,2021,2,5361
1983,Nevada,Carson City,2021,3,2241
1984,Nevada,Carson City,2021,4,7877
1985,Nevada,Carson City,2021,5,9963
1986,Nevada,Carson City,2021,6,5851
1987,Nevada,Carson City,2021,7,5175
1988,Nevada,Carson City,2021,8,7841
1989,Nevada,Carson City,2021,9,8778
1990,Nevada,Carson City,2021,10,9331
1991,Nevada,Carson City,2021,11,6660
1992,Nevada,Carson City,2021,12,8569
1993,Nevada,Carson City,2022,1,8303
1994,Nevada,Carson City,2022,2,3841
1995,Nevada,Carson City,2022,3,7161
1996,Nevada,Carson City,2022,4,9212
1997,Nevada,Carson City,2022,5,6113
1998,Nevada,Carson City,2022,6,8415
1999,Nevada,Carson City,2022,7,5005
2000,Nevada,Carson City,2022,8,2792
2001,Nevada,Carson City,2022,9,3855
2002,Nevada,Carson City,2022,10,7888
2003,Nevada,Carson City,2022,11,8746
2004,Nevada,Carson City,2022,12,9978
2005,Nevada,Carson City,2023,1,4605
2006,Nevada,Carson City,2023,2,2108
2007,Nevada,Carson City,2023,3,1106
2008,Nevada,Carson City,2023,4,3445
2009,Nevada,Carson City,2023,5,1237
2010,Nevada,Carson City,2023,6,4519
2011,Nevada,Carson City,2023,7,3415
2012,Nevada,Carson City,2023,8,5202
2013,Nevada,Carson City,2023,9,3554
2014,Nevada,Carson City,2023,10,9537
2015,Nevada,Carson City,2023,11,4997
2016,Nevada,Carson City,2023,12,1392
2017,New Hampshire,Manchester,2021,1,2134
2018,New Hampshire,Manchester,2021,2,6701
2019,New Hampshire,Manchester,2021,3,2160
2020,New Hampshire,Manchester,2021,4,6115
2021,New Hampshire,Manchester,2021,5,8414
2022,New Hampshire,Manchester,2021,6,4399
2023,New Hampshire,Manchester,2021,7,6999
2024,New Hampshire,Manchester,2021,8,2041
2025,New Hampshire,Manchester,2021,9,2285
2026,New Hampshire,Manchester,2021,10,6469
2027,New Hampshire,Manchester,2021,11,4651
2028,New Hampshire,Manchester,2021,12,3156
2029,New Hampshire,Manchester,2022,1,8954
2030,New Hampshire,Manchester,2022,2,3489
2031,New Hampshire,Manchester,2022,3,6266
2032,New Hampshire,Manchester,2022,4,9084
2033,New Hampshire,Manchester,2022,5,6001
2034,New Hampshire,Manchester,2022,6,9089
2035,New Hampshire,Manchester,2022,7,6660
2036,New Hampshire,Manchester,2022,8,2752
2037,New Hampshire,Manchester,2022,9,7466
2038,New Hampshire,Manchester,2022,10,4639
2039,New Hampshire,Manchester,2022,11,8056
2040,New Hampshire,Manchester,2022,12,3249
2041,New Hampshire,Manchester,2023,1,6083
2042,New Hampshire,Manchester,2023,2,3708
2043,New Hampshire,Manchester,2023,3,4956
2044,New Hampshire,Manchester,2023,4,1396
2045,New Hampshire,Manchester,2023,5,4574
2046,New Hampshire,Manchester,2023,6,2652
2047,New Hampshire,Manchester,2023,7,8224
2048,New Hampshire,Manchester,2023,8,1508
2049,New Hampshire,Manchester,2023,9,7184
2050,New Hampshire,Manchester,2023,10,6256
2051,New Hampshire,Manchester,2023,11,5426
2052,New Hampshire,Manchester,2023,12,2015
2053,New Hampshire,Concord,2021,1,4024
2054,New Hampshire,Concord,2021,2,9986
2055,New Hampshire,Concord,2021,3,3174
2056,New Hampshire,Concord,2021,4,4885
2057,New Hampshire,Concord,2021,5,1692
2058,New Hampshire,Concord,2021,6,5564
2059,New Hampshire,Concord,2021,7,8825
2060,New Hampshire,Concord,2021,8,4496
2061,New Hampshire,Concord,2021,9,6683
2062,New Hampshire,Concord,2021,10,3291
2063,New Hampshire,Concord,2021,11,6373
2064,New Hampshire,Concord,2021,12,7979
2065,New Hampshire,Concord,2022,1,1985
2066,New Hampshire,Concord,2022,2,4820
2067,New Hampshire,Concord,2022,3,7492
2068,New Hampshire,Concord,2022,4,1226
2069,New Hampshire,Concord,2022,5,6233
2070,New Hampshire,Concord,2022,6,9201
2071,New Hampshire,Concord,2022,7,6626
2072,New Hampshire,Concord,2022,8,2936
2073,New Hampshire,Concord,2022,9,1621
2074,New Hampshire,Concord,2022,10,1637
2075,New Hampshire,Concord,2022,11,8445
2076,New Hampshire,Concord,2022,12,3954
2077,New Hampshire,Concord,2023,1,4027
2078,New Hampshire,Concord,2023,2,3240
2079,New Hampshire,Concord,2023,3,6353
2080,New Hampshire,Concord,2023,4,6464
2081,New Hampshire,Concord,2023,5,4166
2082,New Hampshire,Concord,2023,6,9370
2083,New Hampshire,Concord,2023,7,5279
2084,New Hampshire,Concord,2023,8,1284
2085,New Hampshire,Concord,2023,9,1418
2086,New Hampshire,Concord,2023,10,1933
2087,New Hampshire,Concord,2023,11,4925
2088,New Hampshire,Concord,2023,12,7520
2089,New Jersey,Newark,2021,1,5173
2090,New Jersey,Newark,2021,2,1473
2091,New Jersey,Newark,2021,3,4351
2092,New Jersey,Newark,2021,4,8668
2093,New Jersey,Newark,2021,5,9325
2094,New Jersey,Newark,2021,6,6644
2095,New Jersey,Newark,2021,7,7383
2096,New Jersey,Newark,2021,8,7828
2097,New Jersey,Newark,2021,9,7231
2098,New Jersey,Newark,2021,10,7176
2099,New Jersey,Newark,2021,11,5062
2100,New Jersey,Newark,2021,12,2771
2101,New Jersey,Newark,2022,1,6581
2102,New Jersey,Newark,2022,2,7608
2103,New Jersey,Newark,2022,3,2212
2104,New Jersey,Newark,2022,4,9552
2105,New Jersey,Newark,2022,5,2702
2106,New Jersey,Newark,2022,6,4671
2107,New Jersey,Newark,2022,7,9885
2108,New Jersey,Newark,2022,8,4070
2109,New Jersey,Newark,2022,9,4459
2110,New Jersey,Newark,2022,10,1665
2111,New Jersey,Newark,2022,11,2030
2112,New Jersey,Newark,2022,12,4638
2113,New Jersey,Newark,2023,1,7264
2114,New Jersey,Newark,2023,2,9229
2115,New Jersey,Newark,2023,3,7043
2116,New Jersey,Newark,2023,4,5926
2117,New Jersey,Newark,2023,5,6757
2118,New Jersey,Newark,2023,6,8483
2119,New Jersey,Newark,2023,7,7486
2120,New Jersey,Newark,2023,8,8467
2121,New Jersey,Newark,2023,9,5769
2122,New Jersey,Newark,2023,10,3127
2123,New Jersey,Newark,2023,11,3763
2124,New Jersey,Newark,2023,12,4098
2125,New Jersey,Trenton,2021,1,6627
2126,New Jersey,Trenton,2021,2,1181
2127,New Jersey,Trenton,2021,3,3486
2128,New Jersey,Trenton,2021,4,1871
2129,New Jersey,Trenton,2021,5,8560
2130,New Jersey,Trenton,2021,6,5940
2131,New Jersey,Trenton,2021,7,3019
2132,New Jersey,Trenton,2021,8,7095
2133,New Jersey,Trenton,2021,9,2441
2134,New Jersey,Trenton,2021,10,9277
2135,New Jersey,Trenton,2021,11,3081
2136,New Jersey,Trenton,2021,12,7681
2137,New Jersey,Trenton,2022,1,4090
2138,New Jersey,Trenton,2022,2,3440
2139,New Jersey,Trenton,2022,3,9410
2140,New Jersey,Trenton,2022,4,3110
2141,New Jersey,Trenton,2022,5,4602
2142,New Jersey,Trenton,2022,6,4547
2143,New Jersey,Trenton,2022,7,1465
2144,New Jersey,Trenton,2022,8,8880
2145,New Jersey,Trenton,2022,9,1746
2146,New Jersey,Trenton,2022,10,5942
2147,New Jersey,Trenton,2022,11,9360
2148,New Jersey,Trenton,2022,12,4740
2149,New Jersey,Trenton,2023,1,5010
2150,New Jersey,Trenton,2023,2,9722
2151,New Jersey,Trenton,2023,3,3890
2152,New Jersey,Trenton,2023,4,3380
2153,New Jersey,Trenton,2023,5,3868
2154,New Jersey,Trenton,2023,6,2307
2155,New Jersey,Trenton,2023,7,4489
2156,New Jersey,Trenton,2023,8,3960
2157,New Jersey,Trenton,2023,9,5434
2158,New Jersey,Trenton,2023,10,5495
2159,New Jersey,Trenton,2023,11,8357
2160,New Jersey,Trenton,2023,12,9646
2161,New Mexico,Albuquerque,2021,1,8543
2162,New Mexico,Albuquerque,2021,2,3598
2163,New Mexico,Albuquerque,2021,3,2256
2164,New Mexico,Albuquerque,2021,4,7136
2165,New Mexico,Albuquerque,2021,5,5310
2166,New Mexico,Albuquerque,2021,6,2567
2167,New Mexico,Albuquerque,2021,7,2368
2168,New Mexico,Albuquerque,2021,8,2927
2169,New Mexico,Albuquerque,2021,9,7081
2170,New Mexico,Albuquerque,2021,10,7712
2171,New Mexico,Albuquerque,2021,11,1101
2172,New Mexico,Albuquerque,2021,12,6069
2173,New Mexico,Albuquerque,2022,1,6134
2174,New Mexico,Albuquerque,2022,2,2396
2175,New Mexico,Albuquerque,2022,3,2595
2176,New Mexico,Albuquerque,2022,4,2521
2177,New Mexico,Albuquerque,2022,5,9373
2178,New Mexico,Albuquerque,2022,6,3600
2179,New Mexico,Albuquerque,2022,7,5546
2180,New Mexico,Albuquerque,2022,8,4215
2181,New Mexico,Albuquerque,2022,9,8969
2182,New Mexico,Albuquerque,2022,10,7438
2183,New Mexico,Albuquerque,2022,11,1132
2184,New Mexico,Albuquerque,2022,12,1387
2185,New Mexico,Albuquerque,2023,1,4924
2186,New Mexico,Albuquerque,2023,2,8392
2187,New Mexico,Albuquerque,2023,3,5188
2188,New Mexico,Albuquerque,2023,4,1672
2189,New Mexico,Albuquerque,2023,5,7567
2190,New Mexico,Albuquerque,2023,6,4842
2191,New Mexico,Albuquerque,2023,7,8091
2192,New Mexico,Albuquerque,2023,8,6096
2193,New Mexico,Albuquerque,2023,9,4036
2194,New Mexico,Albuquerque,2023,10,8956
2195,New Mexico,Albuquerque,2023,11,9679
2196,New Mexico,Albuquerque,2023,12,3619
2197,New Mexico,Santa Fe,2021,1,3453
2198,New Mexico,Santa Fe,2021,2,6667
2199,New Mexico,Santa Fe,2021,3,9569
2200,New Mexico,Santa Fe,2021,4,1985
2201,New Mexico,Santa Fe,2021,5,1302
2202,New Mexico,Santa Fe,2021,6,3236
2203,New Mexico,Santa Fe,2021,7,3166
2204,New Mexico,Santa Fe,2021,8,9050
2205,New Mexico,Santa Fe,2021,9,4441
2206,New Mexico,Santa Fe,2021,10,6530
2207,New Mexico,Santa Fe,2021,11,6278
2208,New Mexico,Santa Fe,2021,12,5178
2209,New Mexico,Santa Fe,2022,1,6804
2210,New Mexico,Santa Fe,2022,2,3001
2211,New Mexico,Santa Fe,2022,3,3060
2212,New Mexico,Santa Fe,2022,4,1643
2213,New Mexico,Santa Fe,2022,5,5243
2214,New Mexico,Santa Fe,2022,6,5316
2215,New Mexico,Santa Fe,2022,7,9621
2216,New Mexico,Santa Fe,2022,8,4742
2217,New Mexico,Santa Fe,2022,9,9446
2218,New Mexico,Santa Fe,2022,10,9633
2219,New Mexico,Santa Fe,2022,11,8261
2220,New Mexico,Santa Fe,2022,12,8736
2221,New Mexico,Santa Fe,2023,1,2263
2222,New Mexico,Santa Fe,2023,2,8721
2223,New Mexico,Santa Fe,2023,3,7759
2224,New Mexico,Santa Fe,2023,4,5038
2225,New Mexico,Santa Fe,2023,5,1055
2226,New Mexico,Santa Fe,2023,6,2639
2227,New Mexico,Santa Fe,2023,7,2966
2228,New Mexico,Santa Fe,2023,8,5355
2229,New Mexico,Santa Fe,2023,9,4751
2230,New Mexico,Santa Fe,2023,10,2600
2231,New Mexico,Santa Fe,2023,11,9891
2232,New Mexico,Santa Fe,2023,12,9627
2233,New York,New York City,2021,1,1853
2234,New York,New York City,2021,2,2634
2235,New York,New York City,2021,3,7716
2236,New York,New York City,2021,4,5957
2237,New York,New York City,2021,5,7038
2238,New York,New York City,2021,6,4932
2239,New York,New York City,2021,7,4593
2240,New York,New York City,2021,8,7844
2241,New York,New York City,2021,9,6103
2242,New York,New York City,2021,10,6485
2243,New York,New York City,2021,11,6206
2244,New York,New York City,2021,12,2584
2245,New York,New York City,2022,1,7972
2246,New York,New York City,2022,2,4398
2247,New York,New York City,2022,3,9279
2248,New York,New York City,2022,4,8515
2249,New York,New York City,2022,5,4563
2250,New York,New York City,2022,6,3513
2251,New York,New York City,2022,7,9542
2252,New York,New York City,2022,8,3479
2253,New York,New York City,2022,9,9886
2254,New York,New York City,2022,10,7605
2255,New York,New York City,2022,11,5719
2256,New York,New York City,2022,12,4728
2257,New York,New York City,2023,1,9752
2258,New York,New York City,2023,2,4950
2259,New York,New York City,2023,3,7854
2260,New York,New York City,2023,4,1661
2261,New York,New York City,2023,5,3199
2262,New York,New York City,2023,6,4377
2263,New York,New York City,2023,7,4506
2264,New York,New York City,2023,8,2728
2265,New York,New York City,2023,9,7624
2266,New York,New York City,2023,10,2122
2267,New York,New York City,2023,11,6042
2268,New York,New York City,2023,12,2241
2269,New York,Albany,2021,1,9622
2270,New York,Albany,2021,2,3853
2271,New York,Albany,2021,3,7438
2272,New York,Albany,2021,4,1717
2273,New York,Albany,2021,5,5763
2274,New York,Albany,2021,6,1336
2275,New York,Albany,2021,7,7527
2276,New York,Albany,2021,8,5865
2277,New York,Albany,2021,9,2132
2278,New York,Albany,2021,10,3107
2279,New York,Albany,2021,11,7130
2280,New York,Albany,2021,12,5692
2281,New York,Albany,2022,1,5874
2282,New York,Albany,2022,2,7868
2283,New York,Albany,2022,3,6148
2284,New York,Albany,2022,4,7529
2285,New York,Albany,2022,5,4432
2286,New York,Albany,2022,6,9873
2287,New York,Albany,2022,7,5684
2288,New York,Albany,2022,8,7438
2289,New York,Albany,2022,9,2970
2290,New York,Albany,2022,10,4004
2291,New York,Albany,2022,11,7734
2292,New York,Albany,2022,12,7159
2293,New York,Albany,2023,1,6418
2294,New York,Albany,2023,2,3906
2295,New York,Albany,2023,3,8203
2296,New York,Albany,2023,4,5196
2297,New York,Albany,2023,5,7774
2298,New York,Albany,2023,6,5547
2299,New York,Albany,2023,7,2348
2300,New York,Albany,2023,8,5684
2301,New York,Albany,2023,9,8538
2302,New York,Albany,2023,10,5848
2303,New York,Albany,2023,11,4749
2304,New York,Albany,2023,12,7185
2305,North Carolina,Charlotte,2021,1,1124
2306,North Carolina,Charlotte,2021,2,5986
2307,North Carolina,Charlotte,2021,3,7716
2308,North Carolina,Charlotte,2021,4,8019
2309,North Carolina,Charlotte,2021,5,7841
2310,North Carolina,Charlotte,2021,6,1866
2311,North Carolina,Charlotte,2021,7,1696
2312,North Carolina,Charlotte,2021,8,3485
2313,North Carolina,Charlotte,2021,9,5933
2314,North Carolina,Charlotte,2021,10,4858
2315,North Carolina,Charlotte,2021,11,9377
2316,North Carolina,Charlotte,2021,12,6027
2317,North Carolina,Charlotte,2022,1,4859
2318,North Carolina,Charlotte,2022,2,9219
2319,North Carolina,Charlotte,2022,3,9285
2320,North Carolina,Charlotte,2022,4,7656
2321,North Carolina,Charlotte,2022,5,8085
2322,North Carolina,Charlotte,2022,6,5529
2323,North Carolina,Charlotte,2022,7,6881
2324,North Carolina,Charlotte,2022,8,2599
2325,North Carolina,Charlotte,2022,9,7860
2326,North Carolina,Charlotte,2022,10,7413
2327,North Carolina,Charlotte,2022,11,6926
2328,North Carolina,Charlotte,2022,12,3035
2329,North Carolina,Charlotte,2023,1,3536
2330,North Carolina,Charlotte,2023,2,5515
2331,North Carolina,Charlotte,2023,3,3554
2332,North Carolina,Charlotte,2023,4,5012
2333,North Carolina,Charlotte,2023,5,7357
2334,North Carolina,Charlotte,2023,6,2481
2335,North Carolina,Charlotte,2023,7,1101
2336,North Carolina,Charlotte,2023,8,1028
2337,North Carolina,Charlotte,2023,9,3083
2338,North Carolina,Charlotte,2023,10,4352
2339,North Carolina,Charlotte,2023,11,5906
2340,North Carolina,Charlotte,2023,12,3844
2341,North Carolina,Raleigh,2021,1,3988
2342,North Carolina,Raleigh,2021,2,3030
2343,North Carolina,Raleigh,2021,3,8674
2344,North Carolina,Raleigh,2021,4,4720
2345,North Carolina,Raleigh,2021,5,1721
2346,North Carolina,Raleigh,2021,6,7363
2347,North Carolina,Raleigh,2021,7,7534
2348,North Carolina,Raleigh,2021,8,1118
2349,North Carolina,Raleigh,2021,9,3412
2350,North Carolina,Raleigh,2021,10,6010
2351,North Carolina,Raleigh,2021,11,7648
2352,North Carolina,Raleigh,2021,12,2671
2353,North Carolina,Raleigh,2022,1,8132
2354,North Carolina,Raleigh,2022,2,9199
2355,North Carolina,Raleigh,2022,3,6300
2356,North Carolina,Raleigh,2022,4,1529
2357,North Carolina,Raleigh,2022,5,8321
2358,North Carolina,Raleigh,2022,6,1325
2359,North Carolina,Raleigh,2022,7,6377
2360,North Carolina,Raleigh,2022,8,5440
2361,North Carolina,Raleigh,2022,9,9954
2362,North Carolina,Raleigh,2022,10,1892
2363,North Carolina,Raleigh,2022,11,7990
2364,North Carolina,Raleigh,2022,12,2448
2365,North Carolina,Raleigh,2023,1,6976
2366,North Carolina,Raleigh,2023,2,8411
2367,North Carolina,Raleigh,2023,3,6569
2368,North Carolina,Raleigh,2023,4,4770
2369,North Carolina,Raleigh,2023,5,9558
2370,North Carolina,Raleigh,2023,6,7569
2371,North Carolina,Raleigh,2023,7,8748
2372,North Carolina,Raleigh,2023,8,5309
2373,North Carolina,Raleigh,2023,9,2249
2374,North Carolina,Raleigh,2023,10,3402
2375,North Carolina,Raleigh,2023,11,9475
2376,North Carolina,Raleigh,2023,12,3066
2377,North Dakota,Fargo,2021,1,2431
2378,North Dakota,Fargo,2021,2,3986
2379,North Dakota,Fargo,2021,3,3364
2380,North Dakota,Fargo,2021,4,8435
2381,North Dakota,Fargo,2021,5,7598
2382,North Dakota,Fargo,2021,6,1120
2383,North Dakota,Fargo,2021,7,3057
2384,North Dakota,Fargo,2021,8,4081
2385,North Dakota,Fargo,2021,9,5951
2386,North Dakota,Fargo,2021,10,8486
2387,North Dakota,Fargo,2021,11,3791
2388,North Dakota,Fargo,2021,12,5281
2389,North Dakota,Fargo,2022,1,2189
2390,North Dakota,Fargo,2022,2,6042
2391,North Dakota,Fargo,2022,3,9150
2392,North Dakota,Fargo,2022,4,8470
2393,North Dakota,Fargo,2022,5,8412
2394,North Dakota,Fargo,2022,6,4689
2395,North Dakota,Fargo,2022,7,5386
2396,North Dakota,Fargo,2022,8,2634
2397,North Dakota,Fargo,2022,9,4043
2398,North Dakota,Fargo,2022,10,2759
2399,North Dakota,Fargo,2022,11,4819
2400,North Dakota,Fargo,2022,12,4676
2401,North Dakota,Fargo,2023,1,3476
2402,North Dakota,Fargo,2023,2,3696
2403,North Dakota,Fargo,2023,3,2843
2404,North Dakota,Fargo,2023,4,5597
2405,North Dakota,Fargo,2023,5,8415
2406,North Dakota,Fargo,2023,6,9046
2407,North Dakota,Fargo,2023,7,9043
2408,North Dakota,Fargo,2023,8,4944
2409,North Dakota,Fargo,2023,9,3911
2410,North Dakota,Fargo,2023,10,8410
2411,North Dakota,Fargo,2023,11,4909
2412,North Dakota,Fargo,2023,12,3513
2413,North Dakota,Bismarck,2021,1,7077
2414,North Dakota,Bismarck,2021,2,7200
2415,North Dakota,Bismarck,2021,3,5083
2416,North Dakota,Bismarck,2021,4,7695
2417,North Dakota,Bismarck,2021,5,8021
2418,North Dakota,Bismarck,2021,6,8368
2419,North Dakota,Bismarck,2021,7,4264
2420,North Dakota,Bismarck,2021,8,1881
2421,North Dakota,Bismarck,2021,9,1206
2422,North Dakota,Bismarck,2021,10,4048
2423,North Dakota,Bismarck,2021,11,9270
2424,North Dakota,Bismarck,2021,12,5586
2425,North Dakota,Bismarck,2022,1,1390
2426,North Dakota,Bismarck,2022,2,4386
2427,North Dakota,Bismarck,2022,3,5285
2428,North Dakota,Bismarck,2022,4,1264
2429,North Dakota,Bismarck,2022,5,3159
2430,North Dakota,Bismarck,2022,6,7293
2431,North Dakota,Bismarck,2022,7,2878
2432,North Dakota,Bismarck,2022,8,2389
2433,North Dakota,Bismarck,2022,9,5110
2434,North Dakota,Bismarck,2022,10,3495
2435,North Dakota,Bismarck,2022,11,1523
2436,North Dakota,Bismarck,2022,12,4522
2437,North Dakota,Bismarck,2023,1,9762
2438,North Dakota,Bismarck,2023,2,3165
2439,North Dakota,Bismarck,2023,3,9533
2440,North Dakota,Bismarck,2023,4,8274
2441,North Dakota,Bismarck,2023,5,3469
2442,North Dakota,Bismarck,2023,6,9661
2443,North Dakota,Bismarck,2023,7,4598
2444,North Dakota,Bismarck,2023,8,9319
2445,North Dakota,Bismarck,2023,9,9786
2446,North Dakota,Bismarck,2023,10,4781
2447,North Dakota,Bismarck,2023,11,3206
2448,North Dakota,Bismarck,2023,12,4782
2449,Ohio,Columbus,2021,1,7100
2450,Ohio,Columbus,2021,2,2640
2451,Ohio,Columbus,2021,3,9924
2452,Ohio,Columbus,2021,4,2296
2453,Ohio,Columbus,2021,5,5415
2454,Ohio,Columbus,2021,6,3367
2455,Ohio,Columbus,2021,7,2915
2456,Ohio,Columbus,2021,8,2427
2457,Ohio,Columbus,2021,9,5586
2458,Ohio,Columbus,2021,10,9822
2459,Ohio,Columbus,2021,11,8794
2460,Ohio,Columbus,2021,12,4677
2461,Ohio,Columbus,2022,1,1615
2462,Ohio,Columbus,2022,2,1125
2463,Ohio,Columbus,2022,3,2819
2464,Ohio,Columbus,2022,4,5490
2465,Ohio,Columbus,2022,5,9263
2466,Ohio,Columbus,2022,6,6424
2467,Ohio,Columbus,2022,7,7832
2468,Ohio,Columbus,2022,8,8102
2469,Ohio,Columbus,2022,9,7554
2470,Ohio,Columbus,2022,10,8971
2471,Ohio,Columbus,2022,11,2530
2472,Ohio,Columbus,2022,12,3610
2473,Ohio,Columbus,2023,1,7340
2474,Ohio,Columbus,2023,2,8916
2475,Ohio,Columbus,2023,3,3288
2476,Ohio,Columbus,2023,4,4077
2477,Ohio,Columbus,2023,5,6318
2478,Ohio,Columbus,2023,6,8543
2479,Ohio,Columbus,2023,7,7171
2480,Ohio,Columbus,2023,8,9595
2481,Ohio,Columbus,2023,9,5361
2482,Ohio,Columbus,2023,10,9197
2483,Ohio,Columbus,2023,11,4418
2484,Ohio,Columbus,2023,12,3479
2485,Ohio,Cleveland,2021,1,7897
2486,Ohio,Cleveland,2021,2,6777
2487,Ohio,Cleveland,2021,3,2803
2488,Ohio,Cleveland,2021,4,6834
2489,Ohio,Cleveland,2021,5,4034
2490,Ohio,Cleveland,2021,6,2182
2491,Ohio,Cleveland,2021,7,9691
2492,Ohio,Cleveland,2021,8,5785
2493,Ohio,Cleveland,2021,9,4963
2494,Ohio,Cleveland,2021,10,9719
2495,Ohio,Cleveland,2021,11,9393
2496,Ohio,Cleveland,2021,12,7885
2497,Ohio,Cleveland,2022,1,7174
2498,Ohio,Cleveland,2022,2,5190
2499,Ohio,Cleveland,2022,3,8944
2500,Ohio,Cleveland,2022,4,2775
2501,Ohio,Cleveland,2022,5,9597
2502,Ohio,Cleveland,2022,6,1388
2503,Ohio,Cleveland,2022,7,5976
2504,Ohio,Cleveland,2022,8,6265
2505,Ohio,Cleveland,2022,9,6778
2506,Ohio,Cleveland,2022,10,5482
2507,Ohio,Cleveland,2022,11,3310
2508,Ohio,Cleveland,2022,12,8914
2509,Ohio,Cleveland,2023,1,3447
2510,Ohio,Cleveland,2023,2,2731
2511,Ohio,Cleveland,2023,3,8283
2512,Ohio,Cleveland,2023,4,8536
2513,Ohio,Cleveland,2023,5,1129
2514,Ohio,Cleveland,2023,6,2687
2515,Ohio,Cleveland,2023,7,3218
2516,Ohio,Cleveland,2023,8,6971
2517,Ohio,Cleveland,2023,9,5176
2518,Ohio,Cleveland,2023,10,2120
2519,Ohio,Cleveland,2023,11,1731
2520,Ohio,Cleveland,2023,12,9121
2521,Oklahoma,Oklahoma City,2021,1,5604
2522,Oklahoma,Oklahoma City,2021,2,2309
2523,Oklahoma,Oklahoma City,2021,3,1131
2524,Oklahoma,Oklahoma City,2021,4,7069
2525,Oklahoma,Oklahoma City,2021,5,9188
2526,Oklahoma,Oklahoma City,2021,6,7518
2527,Oklahoma,Oklahoma City,2021,7,9132
2528,Oklahoma,Oklahoma City,2021,8,7589
2529,Oklahoma,Oklahoma City,2021,9,5166
2530,Oklahoma,Oklahoma City,2021,10,7370
2531,Oklahoma,Oklahoma City,2021,11,7129
2532,Oklahoma,Oklahoma City,2021,12,4469
2533,Oklahoma,Oklahoma City,2022,1,5867
2534,Oklahoma,Oklahoma City,2022,2,5425
2535,Oklahoma,Oklahoma City,2022,3,4701
2536,Oklahoma,Oklahoma City,2022,4,5827
2537,Oklahoma,Oklahoma City,2022,5,6075
2538,Oklahoma,Oklahoma City,2022,6,5847
2539,Oklahoma,Oklahoma City,2022,7,7685
2540,Oklahoma,Oklahoma City,2022,8,9710
2541,Oklahoma,Oklahoma City,2022,9,8329
2542,Oklahoma,Oklahoma City,2022,10,9050
2543,Oklahoma,Oklahoma City,2022,11,9087
2544,Oklahoma,Oklahoma City,2022,12,3418
2545,Oklahoma,Oklahoma City,2023,1,8341
2546,Oklahoma,Oklahoma City,2023,2,1305
2547,Oklahoma,Oklahoma City,2023,3,1309
2548,Oklahoma,Oklahoma City,2023,4,6811
2549,Oklahoma,Oklahoma City,2023,5,8182
2550,Oklahoma,Oklahoma City,2023,6,4969
2551,Oklahoma,Oklahoma City,2023,7,2137
2552,Oklahoma,Oklahoma City,2023,8,5374
2553,Oklahoma,Oklahoma City,2023,9,5920
2554,Oklahoma,Oklahoma City,2023,10,9423
2555,Oklahoma,Oklahoma City,2023,11,6004
2556,Oklahoma,Oklahoma City,2023,12,4376
2557,Oklahoma,Tulsa,2021,1,3855
2558,Oklahoma,Tulsa,2021,2,1760
2559,Oklahoma,Tulsa,2021,3,7270
2560,Oklahoma,Tulsa,2021,4,8035
2561,Oklahoma,Tulsa,2021,5,7022
2562,Oklahoma,Tulsa,2021,6,9025
2563,Oklahoma,Tulsa,2021,7,7028
2564,Oklahoma,Tulsa,2021,8,9389
2565,Oklahoma,Tulsa,2021,9,2946
2566,Oklahoma,Tulsa,2021,10,2386
2567,Oklahoma,Tulsa,2021,11,9639
2568,Oklahoma,Tulsa,2021,12,1426
2569,Oklahoma,Tulsa,2022,1,8686
2570,Oklahoma,Tulsa,2022,2,6761
2571,Oklahoma,Tulsa,2022,3,3298
2572,Oklahoma,Tulsa,2022,4,3905
2573,Oklahoma,Tulsa,2022,5,7803
2574,Oklahoma,Tulsa,2022,6,4654
2575,Oklahoma,Tulsa,2022,7,5172
2576,Oklahoma,Tulsa,2022,8,1511
2577,Oklahoma,Tulsa,2022,9,2936
2578,Oklahoma,Tulsa,2022,10,9373
2579,Oklahoma,Tulsa,2022,11,6631
2580,Oklahoma,Tulsa,2022,12,4544
2581,Oklahoma,Tulsa,2023,1,1501
2582,Oklahoma,Tulsa,2023,2,8535
2583,Oklahoma,Tulsa,2023,3,9178
2584,Oklahoma,Tulsa,2023,4,1818
2585,Oklahoma,Tulsa,2023,5,9050
